#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score	queryItem2	queryItem
Eif4ebp1	Eif4g1	10090.ENSMUSP00000033880	10090.ENSMUSP00000047678	0	0	0	0	0.061	0	0.65	0	0.657	Eif4g1	Eif4ebp1
Eif4ebp1	Gsk3b	10090.ENSMUSP00000033880	10090.ENSMUSP00000023507	0	0	0	0	0	0.421	0.132	0	0.476	Gsk3b	Eif4ebp1
Eif4ebp1	Gsk3b	10090.ENSMUSP00000033880	10090.ENSMUSP00000023507	0	0	0	0	0	0.421	0.132	0	0.476	Gsk3b	Eif4ebp1
Eif4ebp1	Gsk3b	10090.ENSMUSP00000033880	10090.ENSMUSP00000023507	0	0	0	0	0	0.421	0.132	0	0.476	Gsk3b	Eif4ebp1
Eif4g1	Eif4g3	10090.ENSMUSP00000047678	10090.ENSMUSP00000081233	0	0	0	0.907	0.061	0.753	0.922	0	0.98	Eif4g3	Eif4g1
Eif4g1	Rps2	10090.ENSMUSP00000047678	10090.ENSMUSP00000092502	0	0	0	0	0.105	0.401	0	0	0.441	Rps2	Eif4g1
Eif4g1	Larp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000136673	0	0	0	0	0.216	0.716	0	0	0.768	Larp1	Eif4g1
Eif4g1	Tnks1bp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000107232	0	0	0	0	0.094	0.13	0.9	0	0.914	Tnks1bp1	Eif4g1
Eif4g1	Larp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000136673	0	0	0	0	0.216	0.716	0	0	0.768	Larp1	Eif4g1
Eif4g1	Larp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000136673	0	0	0	0	0.216	0.716	0	0	0.768	Larp1	Eif4g1
Eif4g1	Raly	10090.ENSMUSP00000047678	10090.ENSMUSP00000058105	0	0	0	0	0.129	0.141	0.281	0	0.415	Raly	Eif4g1
Eif4g1	Mybbp1a	10090.ENSMUSP00000047678	10090.ENSMUSP00000044827	0	0	0	0	0.405	0	0	0	0.405	Mybbp1a	Eif4g1
Eif4g1	Larp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000136673	0	0	0	0	0.216	0.716	0	0	0.768	Larp1	Eif4g1
Eif4g1	Ncl	10090.ENSMUSP00000047678	10090.ENSMUSP00000027438	0	0	0	0	0.184	0.336	0.337	0	0.609	Ncl	Eif4g1
Eif4g1	Hspb1	10090.ENSMUSP00000047678	10090.ENSMUSP00000005077	0	0	0	0	0.061	0.134	0.8	0	0.823	Hspb1	Eif4g1
Eif4g1	Pabpc1	10090.ENSMUSP00000047678	10090.ENSMUSP00000001809	0	0	0	0	0.318	0.721	0.896	0	0.978	Pabpc1	Eif4g1
Eif4g1	Ncl	10090.ENSMUSP00000047678	10090.ENSMUSP00000027438	0	0	0	0	0.184	0.336	0.337	0	0.609	Ncl	Eif4g1
Eif4g1	Ncl	10090.ENSMUSP00000047678	10090.ENSMUSP00000027438	0	0	0	0	0.184	0.336	0.337	0	0.609	Ncl	Eif4g1
Eif4g1	Nop56	10090.ENSMUSP00000047678	10090.ENSMUSP00000099487	0	0	0	0	0.465	0.053	0	0	0.471	Nop56	Eif4g1
Eif4g1	Usp10	10090.ENSMUSP00000047678	10090.ENSMUSP00000123590	0	0	0	0	0.165	0.724	0	0	0.759	Usp10	Eif4g1
Eif4g1	Tnks1bp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000107232	0	0	0	0	0.094	0.13	0.9	0	0.914	Tnks1bp1	Eif4g1
Eif4g1	Larp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000136673	0	0	0	0	0.216	0.716	0	0	0.768	Larp1	Eif4g1
Eif4g1	Tnks1bp1	10090.ENSMUSP00000047678	10090.ENSMUSP00000107232	0	0	0	0	0.094	0.13	0.9	0	0.914	Tnks1bp1	Eif4g1
Eif4g3	Nop56	10090.ENSMUSP00000081233	10090.ENSMUSP00000099487	0	0	0	0	0.449	0.053	0	0	0.455	Nop56	Eif4g3
Eif4g3	Usp10	10090.ENSMUSP00000081233	10090.ENSMUSP00000123590	0	0	0	0	0.127	0.443	0	0	0.492	Usp10	Eif4g3
Eif4g3	Ncl	10090.ENSMUSP00000081233	10090.ENSMUSP00000027438	0	0	0	0	0.16	0.336	0.337	0	0.597	Ncl	Eif4g3
Eif4g3	Pabpc1	10090.ENSMUSP00000081233	10090.ENSMUSP00000001809	0	0	0	0	0.303	0.463	0.471	0	0.784	Pabpc1	Eif4g3
Eif4g3	Ncl	10090.ENSMUSP00000081233	10090.ENSMUSP00000027438	0	0	0	0	0.16	0.336	0.337	0	0.597	Ncl	Eif4g3
Eif4g3	Ncl	10090.ENSMUSP00000081233	10090.ENSMUSP00000027438	0	0	0	0	0.16	0.336	0.337	0	0.597	Ncl	Eif4g3
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rpl26	10090.ENSMUSP00000027252	10090.ENSMUSP00000073175	0	0	0	0	0.136	0.842	0	0	0.857	Rpl26	Eif5b
Eif5b	Rpl26	10090.ENSMUSP00000027252	10090.ENSMUSP00000073175	0	0	0	0	0.136	0.842	0	0	0.857	Rpl26	Eif5b
Eif5b	Rpl26	10090.ENSMUSP00000027252	10090.ENSMUSP00000073175	0	0	0	0	0.136	0.842	0	0	0.857	Rpl26	Eif5b
Eif5b	Rpl26	10090.ENSMUSP00000027252	10090.ENSMUSP00000073175	0	0	0	0	0.136	0.842	0	0	0.857	Rpl26	Eif5b
Eif5b	Rpl26	10090.ENSMUSP00000027252	10090.ENSMUSP00000073175	0	0	0	0	0.136	0.842	0	0	0.857	Rpl26	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rplp0	10090.ENSMUSP00000027252	10090.ENSMUSP00000083705	0.061	0	0	0	0.12	0.672	0	0	0.705	Rplp0	Eif5b
Eif5b	Rps2	10090.ENSMUSP00000027252	10090.ENSMUSP00000092502	0	0	0	0	0.187	0.459	0	0	0.541	Rps2	Eif5b
Eif5b	Rps2	10090.ENSMUSP00000027252	10090.ENSMUSP00000092502	0	0	0	0	0.187	0.459	0	0	0.541	Rps2	Eif5b
Eif5b	Rps2	10090.ENSMUSP00000027252	10090.ENSMUSP00000092502	0	0	0	0	0.187	0.459	0	0	0.541	Rps2	Eif5b
Eif5b	Rps2	10090.ENSMUSP00000027252	10090.ENSMUSP00000092502	0	0	0	0	0.187	0.459	0	0	0.541	Rps2	Eif5b
Eif5b	Rps2	10090.ENSMUSP00000027252	10090.ENSMUSP00000092502	0	0	0	0	0.187	0.459	0	0	0.541	Rps2	Eif5b
Eif5b	Rpl22l1	10090.ENSMUSP00000027252	10090.ENSMUSP00000043111	0	0	0	0	0.081	0.736	0	0	0.747	Rpl22l1	Eif5b
Eif5b	Rpl22l1	10090.ENSMUSP00000027252	10090.ENSMUSP00000043111	0	0	0	0	0.081	0.736	0	0	0.747	Rpl22l1	Eif5b
Eif5b	Rpl22l1	10090.ENSMUSP00000027252	10090.ENSMUSP00000043111	0	0	0	0	0.081	0.736	0	0	0.747	Rpl22l1	Eif5b
Eif5b	Rpl22l1	10090.ENSMUSP00000027252	10090.ENSMUSP00000043111	0	0	0	0	0.081	0.736	0	0	0.747	Rpl22l1	Eif5b
Eif5b	Rpl22l1	10090.ENSMUSP00000027252	10090.ENSMUSP00000043111	0	0	0	0	0.081	0.736	0	0	0.747	Rpl22l1	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Eloa	10090.ENSMUSP00000027252	10090.ENSMUSP00000030427	0	0	0	0	0	0.645	0	0	0.645	Eloa	Eif5b
Eif5b	Rpl15	10090.ENSMUSP00000027252	10090.ENSMUSP00000079163	0	0	0	0	0.123	0.741	0	0	0.763	Rpl15	Eif5b
Eif5b	Rpl15	10090.ENSMUSP00000027252	10090.ENSMUSP00000079163	0	0	0	0	0.123	0.741	0	0	0.763	Rpl15	Eif5b
Eif5b	Rpl15	10090.ENSMUSP00000027252	10090.ENSMUSP00000079163	0	0	0	0	0.123	0.741	0	0	0.763	Rpl15	Eif5b
Eif5b	Rpl15	10090.ENSMUSP00000027252	10090.ENSMUSP00000079163	0	0	0	0	0.123	0.741	0	0	0.763	Rpl15	Eif5b
Eif5b	Rpl15	10090.ENSMUSP00000027252	10090.ENSMUSP00000079163	0	0	0	0	0.123	0.741	0	0	0.763	Rpl15	Eif5b
Eif5b	Plec	10090.ENSMUSP00000027252	10090.ENSMUSP00000075772	0	0	0	0	0.063	0.675	0	0	0.682	Plec	Eif5b
Eif5b	Plec	10090.ENSMUSP00000027252	10090.ENSMUSP00000075772	0	0	0	0	0.063	0.675	0	0	0.682	Plec	Eif5b
Eif5b	Plec	10090.ENSMUSP00000027252	10090.ENSMUSP00000075772	0	0	0	0	0.063	0.675	0	0	0.682	Plec	Eif5b
Eif5b	Plec	10090.ENSMUSP00000027252	10090.ENSMUSP00000075772	0	0	0	0	0.063	0.675	0	0	0.682	Plec	Eif5b
Eif5b	Plec	10090.ENSMUSP00000027252	10090.ENSMUSP00000075772	0	0	0	0	0.063	0.675	0	0	0.682	Plec	Eif5b
Eif5b	Rpl13	10090.ENSMUSP00000027252	10090.ENSMUSP00000000756	0	0	0	0	0.135	0.742	0	0	0.767	Rpl13	Eif5b
Eif5b	Rpl13	10090.ENSMUSP00000027252	10090.ENSMUSP00000000756	0	0	0	0	0.135	0.742	0	0	0.767	Rpl13	Eif5b
Eif5b	Rpl13	10090.ENSMUSP00000027252	10090.ENSMUSP00000000756	0	0	0	0	0.135	0.742	0	0	0.767	Rpl13	Eif5b
Eif5b	Rpl13	10090.ENSMUSP00000027252	10090.ENSMUSP00000000756	0	0	0	0	0.135	0.742	0	0	0.767	Rpl13	Eif5b
Eif5b	Rpl13	10090.ENSMUSP00000027252	10090.ENSMUSP00000000756	0	0	0	0	0.135	0.742	0	0	0.767	Rpl13	Eif5b
Eif5b	Rpl6	10090.ENSMUSP00000027252	10090.ENSMUSP00000031617	0	0	0	0	0.121	0.735	0	0	0.757	Rpl6	Eif5b
Eif5b	Rpl6	10090.ENSMUSP00000027252	10090.ENSMUSP00000031617	0	0	0	0	0.121	0.735	0	0	0.757	Rpl6	Eif5b
Eif5b	Rpl6	10090.ENSMUSP00000027252	10090.ENSMUSP00000031617	0	0	0	0	0.121	0.735	0	0	0.757	Rpl6	Eif5b
Eif5b	Rpl6	10090.ENSMUSP00000027252	10090.ENSMUSP00000031617	0	0	0	0	0.121	0.735	0	0	0.757	Rpl6	Eif5b
Eif5b	Rpl6	10090.ENSMUSP00000027252	10090.ENSMUSP00000031617	0	0	0	0	0.121	0.735	0	0	0.757	Rpl6	Eif5b
Flna	Sptbn1	10090.ENSMUSP00000033699	10090.ENSMUSP00000099902	0	0	0	0.543	0.086	0.379	0	0	0.408	Sptbn1	Flna
Flna	Sptbn1	10090.ENSMUSP00000033699	10090.ENSMUSP00000099902	0	0	0	0.543	0.086	0.379	0	0	0.408	Sptbn1	Flna
Flna	Prkcd	10090.ENSMUSP00000033699	10090.ENSMUSP00000107830	0	0	0	0	0.098	0.053	0.43	0	0.47	Prkcd	Flna
Flna	Prkcd	10090.ENSMUSP00000033699	10090.ENSMUSP00000107830	0	0	0	0	0.098	0.053	0.43	0	0.47	Prkcd	Flna
Flna	Sptbn1	10090.ENSMUSP00000033699	10090.ENSMUSP00000099902	0	0	0	0.543	0.086	0.379	0	0	0.408	Sptbn1	Flna
Flna	Sptbn1	10090.ENSMUSP00000033699	10090.ENSMUSP00000099902	0	0	0	0.543	0.086	0.379	0	0	0.408	Sptbn1	Flna
Flna	Itgb4	10090.ENSMUSP00000033699	10090.ENSMUSP00000102068	0	0	0	0	0.064	0.207	0.652	0	0.719	Itgb4	Flna
Flna	Itgb4	10090.ENSMUSP00000033699	10090.ENSMUSP00000102068	0	0	0	0	0.064	0.207	0.652	0	0.719	Itgb4	Flna
Flna	Sptan1	10090.ENSMUSP00000033699	10090.ENSMUSP00000097797	0	0	0	0	0.127	0.21	0.212	0	0.409	Sptan1	Flna
Flna	Sptan1	10090.ENSMUSP00000033699	10090.ENSMUSP00000097797	0	0	0	0	0.127	0.21	0.212	0	0.409	Sptan1	Flna
Flna	Hsp90ab1	10090.ENSMUSP00000033699	10090.ENSMUSP00000024739	0	0	0	0	0.052	0.4	0	0	0.406	Hsp90ab1	Flna
Flna	Hsp90ab1	10090.ENSMUSP00000033699	10090.ENSMUSP00000024739	0	0	0	0	0.052	0.4	0	0	0.406	Hsp90ab1	Flna
Flna	Hsp90ab1	10090.ENSMUSP00000033699	10090.ENSMUSP00000024739	0	0	0	0	0.052	0.4	0	0	0.406	Hsp90ab1	Flna
Flna	Hsp90ab1	10090.ENSMUSP00000033699	10090.ENSMUSP00000024739	0	0	0	0	0.052	0.4	0	0	0.406	Hsp90ab1	Flna
Flna	Tuba4a	10090.ENSMUSP00000033699	10090.ENSMUSP00000140657	0	0	0	0	0.061	0.134	0.9	0	0.911	Tuba4a	Flna
Flna	Tuba4a	10090.ENSMUSP00000033699	10090.ENSMUSP00000140657	0	0	0	0	0.061	0.134	0.9	0	0.911	Tuba4a	Flna
Flna	Sptbn1	10090.ENSMUSP00000033699	10090.ENSMUSP00000099902	0	0	0	0.543	0.086	0.379	0	0	0.408	Sptbn1	Flna
Flna	Sptbn1	10090.ENSMUSP00000033699	10090.ENSMUSP00000099902	0	0	0	0.543	0.086	0.379	0	0	0.408	Sptbn1	Flna
Flna	Prkcd	10090.ENSMUSP00000033699	10090.ENSMUSP00000107830	0	0	0	0	0.098	0.053	0.43	0	0.47	Prkcd	Flna
Flna	Prkcd	10090.ENSMUSP00000033699	10090.ENSMUSP00000107830	0	0	0	0	0.098	0.053	0.43	0	0.47	Prkcd	Flna
Fn1	Myo18a	10090.ENSMUSP00000054499	10090.ENSMUSP00000130696	0	0	0	0	0	0.058	0.393	0	0.403	Myo18a	Fn1
Fn1	Myo18a	10090.ENSMUSP00000054499	10090.ENSMUSP00000130696	0	0	0	0	0	0.058	0.393	0	0.403	Myo18a	Fn1
Fn1	Pdlim1	10090.ENSMUSP00000054499	10090.ENSMUSP00000064545	0	0	0	0	0.079	0.058	0.38	0	0.415	Pdlim1	Fn1
Fn1	Pdlim1	10090.ENSMUSP00000054499	10090.ENSMUSP00000064545	0	0	0	0	0.079	0.058	0.38	0	0.415	Pdlim1	Fn1
Fn1	Myh11	10090.ENSMUSP00000054499	10090.ENSMUSP00000087756	0	0	0	0	0	0.066	0.393	0	0.408	Myh11	Fn1
Fn1	Myh11	10090.ENSMUSP00000054499	10090.ENSMUSP00000087756	0	0	0	0	0	0.066	0.393	0	0.408	Myh11	Fn1
Fn1	Pdlim5	10090.ENSMUSP00000054499	10090.ENSMUSP00000029941	0	0	0	0	0.069	0.058	0.38	0	0.408	Pdlim5	Fn1
Fn1	Pdlim5	10090.ENSMUSP00000054499	10090.ENSMUSP00000029941	0	0	0	0	0.069	0.058	0.38	0	0.408	Pdlim5	Fn1
Fn1	Myh9	10090.ENSMUSP00000054499	10090.ENSMUSP00000016771	0	0	0	0	0.098	0.131	0.393	0	0.482	Myh9	Fn1
Fn1	Myh9	10090.ENSMUSP00000054499	10090.ENSMUSP00000016771	0	0	0	0	0.098	0.131	0.393	0	0.482	Myh9	Fn1
Fn1	Itgb4	10090.ENSMUSP00000054499	10090.ENSMUSP00000102068	0	0	0	0.538	0.062	0.276	0.715	0	0.789	Itgb4	Fn1
Fn1	Itgb4	10090.ENSMUSP00000054499	10090.ENSMUSP00000102068	0	0	0	0.538	0.062	0.276	0.715	0	0.789	Itgb4	Fn1
Fn1	Myh9	10090.ENSMUSP00000054499	10090.ENSMUSP00000016771	0	0	0	0	0.098	0.131	0.393	0	0.482	Myh9	Fn1
Fn1	Myh9	10090.ENSMUSP00000054499	10090.ENSMUSP00000016771	0	0	0	0	0.098	0.131	0.393	0	0.482	Myh9	Fn1
Fn1	Myo18a	10090.ENSMUSP00000054499	10090.ENSMUSP00000130696	0	0	0	0	0	0.058	0.393	0	0.403	Myo18a	Fn1
Fn1	Myo18a	10090.ENSMUSP00000054499	10090.ENSMUSP00000130696	0	0	0	0	0	0.058	0.393	0	0.403	Myo18a	Fn1
G3bp2	Nup214	10090.ENSMUSP00000128244	10090.ENSMUSP00000066492	0	0	0	0	0.08	0.406	0	0	0.43	Nup214	G3bp2
G3bp2	Usp10	10090.ENSMUSP00000128244	10090.ENSMUSP00000123590	0	0	0	0	0.165	0.811	0	0	0.835	Usp10	G3bp2
Gapdh	Ncl	10090.ENSMUSP00000113942	10090.ENSMUSP00000027438	0	0	0	0	0.088	0.664	0	0	0.68	Ncl	Gapdh
Gapdh	Rpl26	10090.ENSMUSP00000113942	10090.ENSMUSP00000073175	0.066	0	0	0	0.093	0.64	0	0	0.668	Rpl26	Gapdh
Gapdh	Ncl	10090.ENSMUSP00000113942	10090.ENSMUSP00000027438	0	0	0	0	0.088	0.664	0	0	0.68	Ncl	Gapdh
Gapdh	Ncl	10090.ENSMUSP00000113942	10090.ENSMUSP00000027438	0	0	0	0	0.088	0.664	0	0	0.68	Ncl	Gapdh
Gapdh	Rplp0	10090.ENSMUSP00000113942	10090.ENSMUSP00000083705	0	0	0	0	0.205	0.641	0	0	0.702	Rplp0	Gapdh
Gapdh	Pabpc1	10090.ENSMUSP00000113942	10090.ENSMUSP00000001809	0	0	0	0	0.1	0.637	0	0	0.659	Pabpc1	Gapdh
Gapdh	Tppp	10090.ENSMUSP00000113942	10090.ENSMUSP00000022057	0	0	0	0	0.061	0.698	0	0	0.704	Tppp	Gapdh
Gapdh	Tppp	10090.ENSMUSP00000113942	10090.ENSMUSP00000022057	0	0	0	0	0.061	0.698	0	0	0.704	Tppp	Gapdh
Gapdh	Hnrnpu	10090.ENSMUSP00000113942	10090.ENSMUSP00000047571	0	0	0	0	0.051	0.642	0	0	0.645	Hnrnpu	Gapdh
Gapdh	Pabpn1	10090.ENSMUSP00000113942	10090.ENSMUSP00000022808	0	0	0	0	0.062	0.709	0	0	0.716	Pabpn1	Gapdh
Gapdh	Rplp0	10090.ENSMUSP00000113942	10090.ENSMUSP00000083705	0	0	0	0	0.205	0.641	0	0	0.702	Rplp0	Gapdh
Gnl1	Nop56	10090.ENSMUSP00000084450	10090.ENSMUSP00000099487	0	0	0	0	0.602	0.223	0	0	0.677	Nop56	Gnl1
Gnl1	Rplp0	10090.ENSMUSP00000084450	10090.ENSMUSP00000083705	0	0	0	0	0.189	0.448	0	0	0.533	Rplp0	Gnl1
Gnl1	Rpl22l1	10090.ENSMUSP00000084450	10090.ENSMUSP00000043111	0	0	0	0	0.061	0.524	0	0	0.533	Rpl22l1	Gnl1
Gnl1	Mybbp1a	10090.ENSMUSP00000084450	10090.ENSMUSP00000044827	0	0	0	0	0.41	0	0	0	0.41	Mybbp1a	Gnl1
Gnl1	Rplp0	10090.ENSMUSP00000084450	10090.ENSMUSP00000083705	0	0	0	0	0.189	0.448	0	0	0.533	Rplp0	Gnl1
Gnl1	Rpl26	10090.ENSMUSP00000084450	10090.ENSMUSP00000073175	0	0	0	0	0.065	0.628	0	0	0.637	Rpl26	Gnl1
Gnl1	Rpl6	10090.ENSMUSP00000084450	10090.ENSMUSP00000031617	0	0	0	0	0.081	0.56	0	0	0.578	Rpl6	Gnl1
Gnl1	Rpl15	10090.ENSMUSP00000084450	10090.ENSMUSP00000079163	0	0	0	0	0.122	0.57	0	0	0.606	Rpl15	Gnl1
Gnl1	Rpl13	10090.ENSMUSP00000084450	10090.ENSMUSP00000000756	0	0	0	0	0.123	0.56	0	0	0.597	Rpl13	Gnl1
Gsk3b	Hsp90aa1	10090.ENSMUSP00000023507	10090.ENSMUSP00000091921	0	0	0	0	0	0.43	0.136	0	0.486	Hsp90aa1	Gsk3b
Gsk3b	Ppp1r2	10090.ENSMUSP00000023507	10090.ENSMUSP00000060118	0	0	0	0	0.063	0.468	0	0	0.48	Ppp1r2	Gsk3b
Gsk3b	Map2	10090.ENSMUSP00000023507	10090.ENSMUSP00000076577	0	0	0	0	0.088	0.396	0.442	0	0.665	Map2	Gsk3b
Gsk3b	Map2	10090.ENSMUSP00000023507	10090.ENSMUSP00000076577	0	0	0	0	0.088	0.396	0.442	0	0.665	Map2	Gsk3b
Gsk3b	Map2	10090.ENSMUSP00000023507	10090.ENSMUSP00000076577	0	0	0	0	0.088	0.396	0.442	0	0.665	Map2	Gsk3b
Gsk3b	Hsp90aa1	10090.ENSMUSP00000023507	10090.ENSMUSP00000091921	0	0	0	0	0	0.43	0.136	0	0.486	Hsp90aa1	Gsk3b
Gsk3b	Hsp90aa1	10090.ENSMUSP00000023507	10090.ENSMUSP00000091921	0	0	0	0	0	0.43	0.136	0	0.486	Hsp90aa1	Gsk3b
Gsk3b	Map4	10090.ENSMUSP00000023507	10090.ENSMUSP00000035055	0	0	0	0	0	0.396	0.442	0	0.648	Map4	Gsk3b
Gsk3b	Mybbp1a	10090.ENSMUSP00000023507	10090.ENSMUSP00000044827	0	0	0	0	0	0.047	0.9	0	0.9	Mybbp1a	Gsk3b
Gsk3b	Map2	10090.ENSMUSP00000023507	10090.ENSMUSP00000076577	0	0	0	0	0.088	0.396	0.442	0	0.665	Map2	Gsk3b
Hdac2	Mybbp1a	10090.ENSMUSP00000019911	10090.ENSMUSP00000044827	0	0	0	0	0.101	0.433	0	0	0.468	Mybbp1a	Hdac2
Hdac2	Mybbp1a	10090.ENSMUSP00000019911	10090.ENSMUSP00000044827	0	0	0	0	0.101	0.433	0	0	0.468	Mybbp1a	Hdac2
Hdac2	Mybbp1a	10090.ENSMUSP00000019911	10090.ENSMUSP00000044827	0	0	0	0	0.101	0.433	0	0	0.468	Mybbp1a	Hdac2
Hdac2	Mecp2	10090.ENSMUSP00000019911	10090.ENSMUSP00000033770	0	0	0	0	0.061	0.588	0.845	0	0.935	Mecp2	Hdac2
Hdac2	Mecp2	10090.ENSMUSP00000019911	10090.ENSMUSP00000033770	0	0	0	0	0.061	0.588	0.845	0	0.935	Mecp2	Hdac2
Hdac2	Mecp2	10090.ENSMUSP00000019911	10090.ENSMUSP00000033770	0	0	0	0	0.061	0.588	0.845	0	0.935	Mecp2	Hdac2
Hdac2	Wdr33	10090.ENSMUSP00000019911	10090.ENSMUSP00000025264	0	0	0	0	0.066	0.163	0.363	0	0.458	Wdr33	Hdac2
Hdac2	Wdr33	10090.ENSMUSP00000019911	10090.ENSMUSP00000025264	0	0	0	0	0.066	0.163	0.363	0	0.458	Wdr33	Hdac2
Hdac2	Wdr33	10090.ENSMUSP00000019911	10090.ENSMUSP00000025264	0	0	0	0	0.066	0.163	0.363	0	0.458	Wdr33	Hdac2
Hdac2	Mta2	10090.ENSMUSP00000019911	10090.ENSMUSP00000093959	0	0	0	0	0.08	0.95	0.905	0	0.995	Mta2	Hdac2
Hdac2	Mta2	10090.ENSMUSP00000019911	10090.ENSMUSP00000093959	0	0	0	0	0.08	0.95	0.905	0	0.995	Mta2	Hdac2
Hdac2	Mta2	10090.ENSMUSP00000019911	10090.ENSMUSP00000093959	0	0	0	0	0.08	0.95	0.905	0	0.995	Mta2	Hdac2
Hdac2	Snw1	10090.ENSMUSP00000019911	10090.ENSMUSP00000021428	0	0	0	0	0.085	0.164	0.6	0	0.667	Snw1	Hdac2
Hdac2	Snw1	10090.ENSMUSP00000019911	10090.ENSMUSP00000021428	0	0	0	0	0.085	0.164	0.6	0	0.667	Snw1	Hdac2
Hdac2	Snw1	10090.ENSMUSP00000019911	10090.ENSMUSP00000021428	0	0	0	0	0.085	0.164	0.6	0	0.667	Snw1	Hdac2
Hdac2	Snw1	10090.ENSMUSP00000019911	10090.ENSMUSP00000021428	0	0	0	0	0.085	0.164	0.6	0	0.667	Snw1	Hdac2
Hdac2	Snw1	10090.ENSMUSP00000019911	10090.ENSMUSP00000021428	0	0	0	0	0.085	0.164	0.6	0	0.667	Snw1	Hdac2
Hdac2	Snw1	10090.ENSMUSP00000019911	10090.ENSMUSP00000021428	0	0	0	0	0.085	0.164	0.6	0	0.667	Snw1	Hdac2
Hdac2	Nup214	10090.ENSMUSP00000019911	10090.ENSMUSP00000066492	0	0	0	0	0.065	0.058	0.512	0	0.532	Nup214	Hdac2
Hdac2	Nup214	10090.ENSMUSP00000019911	10090.ENSMUSP00000066492	0	0	0	0	0.065	0.058	0.512	0	0.532	Nup214	Hdac2
Hdac2	Nup214	10090.ENSMUSP00000019911	10090.ENSMUSP00000066492	0	0	0	0	0.065	0.058	0.512	0	0.532	Nup214	Hdac2
Hdgf	U2af2	10090.ENSMUSP00000005017	10090.ENSMUSP00000005041	0	0	0	0	0.119	0.353	0	0	0.406	U2af2	Hdgf
Hdgf	U2af2	10090.ENSMUSP00000005017	10090.ENSMUSP00000005041	0	0	0	0	0.119	0.353	0	0	0.406	U2af2	Hdgf
Hnrnpa3	Snw1	10090.ENSMUSP00000107595	10090.ENSMUSP00000021428	0	0	0	0	0.065	0.769	0	0	0.775	Snw1	Hnrnpa3
